Brand,Model,Generation,Modification (Engine),Start of production,End of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - combined,Fuel Type,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph,Maximum speed,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine Model/Code,Engine displacement,Number of cylinders,Position of cylinders,Cylinder Bore,Piston Stroke,Compression ratio,Number of valves per cylinder,Fuel System,Engine aspiration,Engine oil capacity,Oil viscosity,Coolant,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Trunk (boot) space - minimum,Fuel tank capacity,Dimensions,Length,Width,Height,Wheelbase,Front track,Rear (Back) track,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Assisting systems,Power steering,Tires size,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Maximum engine speed,Engine location,Valvetrain,Drag coefficient (Cd),Minimum turning circle (turning diameter),Steering type,Wheel rims size,Number of Gears (manual transmission),Max. weight,Max load,Permitted trailer load without brakes,CO2 emissions,Engine systems,Permitted trailer load with brakes (12%),Engine oil specification,Width including mirrors,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Electric motor power,Electric motor Torque,Electric motor 2,System power,System torque,Internal combustion engine specs,Emission standard,Trunk (boot) space - maximum,Ride height (ground clearance),Approach angle,Departure angle,Front overhang,Rear overhang,100 km/h - 0,Wading depth,Fuel consumption (economy) - urban (Ethanol - E85),Fuel consumption (economy) - extra urban (Ethanol - E85),Power (Ethanol - E85),Power per litre (Ethanol - E85),Torque (Ethanol - E85),Max. roof load,Permitted towbar download,Battery voltage,Battery technology,Average Energy consumption,Power (CNG),Power per litre (CNG),Torque (CNG),Ramp angle,Permitted trailer load with brakes (8%),Net (usable) battery capacity,All-electric range (WLTP),Average Energy consumption (WLTP),Width with mirrors folded,Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),AdBlue tank,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Combined fuel consumption (WLTP),CO2 emissions (WLTP),"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Fuel consumption (economy) - combined (Ethanol - E85),CO2 emissions (Ethanol - E85),Fuel consumption (economy) - urban (LPG) (NEDC),Fuel consumption (economy) - extra urban (LPG) (NEDC),Fuel consumption (economy) - combined (LPG) (NEDC),CO2 emissions (LPG) (NEDC),Fuel tank capacity (LPG),All-electric range (NEDC),Average Energy consumption (NEDC),Acceleration 0 - 300 km/h
Citroen,C4,"C4 II Hatchback (Phase I, 2010)",1.2 PureTech (130 Hp),2014 year,2015 year,Internal Combustion engine,Hatchback,5,5,Performance specs,6.1 l/100 km  38.56 US mpg46.31 UK mpg16.39 km/l,4.3 l/100 km  54.7 US mpg65.69 UK mpg23.26 km/l,4.9 l/100 km  48 US mpg57.65 UK mpg20.41 km/l,Petrol (Gasoline),9.9 sec,9.9 sec,,190 km/h  118.06 mph,"9.3 kg/Hp, 107.9 Hp/tonne","5.2 kg/Nm, 190.9 Nm/tonne",Engine specs,130 Hp @ 5500 rpm.,108.4 Hp/l,230 Nm @ 1750 rpm.  169.64 lb.-ft. @ 1750 rpm.,HNY,1199 cm3 73.17 cu. in.,3,Inline,75 mm  2.95 in.,90.5 mm  3.56 in.,11,4,Direct injection,Turbocharger,3.5 l  3.7 US qt | 3.08 UK qt,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1205 kg  2656.57 lbs.,380 l  13.42 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4329 mm  170.43 in.,1789 mm  70.43 in.,1489-1502 mm  58.62 - 59.13 in.,2608 mm  102.68 in.,1522-1536 mm  59.92 - 60.47 in.,1515-1529 mm  59.65 - 60.2 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,225/45 R17; 225/40 R18,9.4 sec,,"Front, Transverse",DOHC,0.30,10.7 m  35.1 ft.,Steering rack and pinion,17; 18,6,1820 kg  4012.41 lbs.,615 kg  1355.84 lbs.,640 kg  1410.96 lbs.,114 g/km,,,,2050 mm  80.71 in.,,,,,,,,,,,Euro 6,1183 l  41.78 cu. ft.,,,,935 mm  36.81 in.,786 mm  30.94 in.,,,,,,,,55 kg  121.25 lbs.,75 kg  165.35 lbs.,,,,,,,,1550 kg  3417.17 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",2.0 HDI (163 Hp) Automatic,2010 year,2013 year,Internal Combustion engine,"Minivan, MPV",5,5,Performance specs,8.7 l/100 km  27.04 US mpg32.47 UK mpg11.49 km/l,5.7 l/100 km  41.27 US mpg49.56 UK mpg17.54 km/l,6.8 l/100 km  34.59 US mpg41.54 UK mpg14.71 km/l,Diesel,11.5 sec,11.5 sec,,190 km/h  118.06 mph,"9.9 kg/Hp, 101 Hp/tonne","4.7 kg/Nm, 210.7 Nm/tonne",Engine specs,163 Hp @ 3750 rpm.,81.6 Hp/l,340 Nm @ 2000 rpm.  250.77 lb.-ft. @ 2000 rpm.,RHH,1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,16,4,Diesel Commonrail,"Turbocharger, Intercooler",5.25 l  5.55 US qt | 4.62 UK qt,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1614 kg  3558.26 lbs.,500 l  17.66 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4470 mm  175.98 in.,1830 mm  72.05 in.,1660-1680 mm  65.35 - 66.14 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/50 R17,10.9 sec,4200 rpm.,"Front, Transverse",DOHC,0.31,11.3 m  37.07 ft.,Steering rack and pinion,17,,2150 kg  4739.94 lbs.,536 kg  1181.68 lbs.,750 kg  1653.47 lbs.,177 g/km,Particulate filter,1400 kg  3086.47 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1734 l  61.24 cu. ft.,,,,995 mm  39.17 in.,747 mm  29.41 in.,,,,,,,,,60 kg  132.28 lbs.,,,,,,,,1500 kg  3306.93 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",2.0 HDI (150 Hp) EGS,2012 year,2013 year,Internal Combustion engine,"Minivan, MPV",5,5,Performance specs,6.6 l/100 km  35.64 US mpg42.8 UK mpg15.15 km/l,4.5 l/100 km  52.27 US mpg62.77 UK mpg22.22 km/l,5.3 l/100 km  44.38 US mpg53.3 UK mpg18.87 km/l,Diesel,10.9 sec,10.9 sec,,195 km/h  121.17 mph,"11.1 kg/Hp, 90.4 Hp/tonne","5.5 kg/Nm, 180.7 Nm/tonne",Engine specs,150 Hp @ 3750 rpm.,75.1 Hp/l,300 Nm @ 2000 rpm.  221.27 lb.-ft. @ 2000 rpm.,RHE,1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,16,4,Diesel Commonrail,"Turbocharger, Intercooler",,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1660 kg  3659.67 lbs.,500 l  17.66 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4470 mm  175.98 in.,1830 mm  72.05 in.,1660-1680 mm  65.35 - 66.14 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6 EGS,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/50 R17,10.4 sec,,"Front, Transverse",DOHC,0.31,11.3 m  37.07 ft.,Steering rack and pinion,17,,2140 kg  4717.89 lbs.,480 kg  1058.22 lbs.,750 kg  1653.47 lbs.,137 g/km,Particulate filter,1400 kg  3086.47 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1734 l  61.24 cu. ft.,,,,995 mm  39.17 in.,747 mm  29.41 in.,,,,,,,,,70 kg  154.32 lbs.,,,,,,,,1600 kg  3527.4 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",2.0 HDI (150 Hp),2010 year,2011 year,Internal Combustion engine,"Minivan, MPV",5,5,Performance specs,7.5 l/100 km  31.36 US mpg37.66 UK mpg13.33 km/l,4.9 l/100 km  48 US mpg57.65 UK mpg20.41 km/l,5.9 l/100 km  39.87 US mpg47.88 UK mpg16.95 km/l,Diesel,10.7 sec,10.7 sec,,195 km/h  121.17 mph,"10.7 kg/Hp, 93.2 Hp/tonne","4.7 kg/Nm, 211.2 Nm/tonne",Engine specs,150 Hp @ 3750 rpm.,75.1 Hp/l,340 Nm @ 2000 rpm.  250.77 lb.-ft. @ 2000 rpm.,RHE,1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,16,4,Diesel Commonrail,"Turbocharger, Intercooler",5.25 l  5.55 US qt | 4.62 UK qt,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1610 kg  3549.44 lbs.,500 l  17.66 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4470 mm  175.98 in.,1830 mm  72.05 in.,1660-1680 mm  65.35 - 66.14 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/50 R17,10.2 sec,,"Front, Transverse",DOHC,0.31,11.3 m  37.07 ft.,Steering rack and pinion,17,6,2130 kg  4695.85 lbs.,520 kg  1146.4 lbs.,750 kg  1653.47 lbs.,154 g/km,Particulate filter,1400 kg  3086.47 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1734 l  61.24 cu. ft.,,,,995 mm  39.17 in.,747 mm  29.41 in.,,,,,,,,,70 kg  154.32 lbs.,,,,,,,,1600 kg  3527.4 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",1.6 VTi (120 Hp),2010 year,2013 year,Internal Combustion engine,"Minivan, MPV",5,5,Performance specs,9.3 l/100 km  25.29 US mpg30.37 UK mpg10.75 km/l,5.4 l/100 km  43.56 US mpg52.31 UK mpg18.52 km/l,6.9 l/100 km  34.09 US mpg40.94 UK mpg14.49 km/l,Petrol (Gasoline),13.3 sec,13.3 sec,,186 km/h  115.58 mph,"13.3 kg/Hp, 75.4 Hp/tonne","9.9 kg/Nm, 100.6 Nm/tonne",Engine specs,120 Hp @ 6000 rpm.,75.1 Hp/l,160 Nm @ 4250 rpm.  118.01 lb.-ft. @ 4250 rpm.,5FS,1598 cm3 97.52 cu. in.,4,Inline,77 mm  3.03 in.,85.8 mm  3.38 in.,11,4,Multi-point indirect injection,Naturally aspirated engine,4.25 l  4.49 US qt | 3.74 UK qt,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1591 kg  3507.55 lbs.,500 l  17.66 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4470 mm  175.98 in.,1830 mm  72.05 in.,1660-1680 mm  65.35 - 66.14 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/55 R16,12.6 sec,,"Front, Transverse",DOHC,0.31,11.3 m  37.07 ft.,Steering rack and pinion,16,5,2215 kg  4883.24 lbs.,624 kg  1375.68 lbs.,750 kg  1653.47 lbs.,159 g/km,,1200 kg  2645.55 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1734 l  61.24 cu. ft.,,,,995 mm  39.17 in.,747 mm  29.41 in.,,,,,,,,,60 kg  132.28 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",1.6 THP (156 Hp) EGS,2010 year,2013 year,Internal Combustion engine,"Minivan, MPV",5,5,Performance specs,9.1 l/100 km  25.85 US mpg31.04 UK mpg10.99 km/l,5.6 l/100 km  42 US mpg50.44 UK mpg17.86 km/l,6.9 l/100 km  34.09 US mpg40.94 UK mpg14.49 km/l,Petrol (Gasoline),10.3 sec,10.3 sec,,204 km/h  126.76 mph,"9.2 kg/Hp, 109.1 Hp/tonne","6 kg/Nm, 167.8 Nm/tonne",Engine specs,156 Hp @ 6000 rpm.,97.6 Hp/l,240 Nm @ 1400-4000 rpm.  177.01 lb.-ft. @ 1400-4000 rpm.,5FV,1598 cm3 97.52 cu. in.,4,Inline,77 mm  3.03 in.,85.8 mm  3.38 in.,11,4,Direct injection,Turbocharger,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1430 kg  3152.61 lbs.,500 l  17.66 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4470 mm  175.98 in.,1830 mm  72.05 in.,1660-1680 mm  65.35 - 66.14 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6 EGS,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/50 R17,9.8 sec,,"Front, Transverse",DOHC,0.31,11.3 m  37.07 ft.,Steering rack and pinion,17,,2040 kg  4497.43 lbs.,610 kg  1344.82 lbs.,750 kg  1653.47 lbs.,159 g/km,,1350 kg  2976.24 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1734 l  61.24 cu. ft.,,,,995 mm  39.17 in.,747 mm  29.41 in.,,,,,,,,,60 kg  132.28 lbs.,,,,,,,,1500 kg  3306.93 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",1.6 HDI (112 Hp),2010 year,2011 year,Internal Combustion engine,"Minivan, MPV",5,5,Performance specs,6.5 l/100 km  36.19 US mpg43.46 UK mpg15.38 km/l,4.6 l/100 km  51.13 US mpg61.41 UK mpg21.74 km/l,5.3 l/100 km  44.38 US mpg53.3 UK mpg18.87 km/l,Diesel,14.2 sec,14.2 sec,,181 km/h  112.47 mph,"13.3 kg/Hp, 75.2 Hp/tonne","5.5 kg/Nm, 181.3 Nm/tonne",Engine specs,112 Hp @ 3600 rpm.,71.8 Hp/l,270 Nm @ 1750 rpm.  199.14 lb.-ft. @ 1750 rpm.,9HR,1560 cm3 95.2 cu. in.,4,Inline,75 mm  2.95 in.,88.3 mm  3.48 in.,16,2,Diesel Commonrail,"Turbocharger, Intercooler",,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1489 kg  3282.68 lbs.,500 l  17.66 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4470 mm  175.98 in.,1830 mm  72.05 in.,1660-1680 mm  65.35 - 66.14 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/50 R17,13.5 sec,,"Front, Transverse",,0.31,11.3 m  37.07 ft.,Steering rack and pinion,17,6,2050 kg  4519.48 lbs.,561 kg  1236.79 lbs.,750 kg  1653.47 lbs.,139 g/km,Particulate filter,1080 kg  2380.99 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1734 l  61.24 cu. ft.,,,,995 mm  39.17 in.,747 mm  29.41 in.,,,,,,,,,60 kg  132.28 lbs.,,,,,,,,1300 kg  2866.01 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",1.6 e-HDI (112 Hp) EGS,2010 year,2013 year,Internal Combustion engine,"Minivan, MPV",5,5,Performance specs,5.3 l/100 km  44.38 US mpg53.3 UK mpg18.87 km/l,4.7 l/100 km  50.05 US mpg60.1 UK mpg21.28 km/l,5 l/100 km  47.04 US mpg56.5 UK mpg20 km/l,Diesel,14.6 sec,14.6 sec,,181 km/h  112.47 mph,"13.4 kg/Hp, 74.7 Hp/tonne","5.6 kg/Nm, 180.1 Nm/tonne",Engine specs,112 Hp @ 3600 rpm.,71.8 Hp/l,270 Nm @ 1750 rpm.  199.14 lb.-ft. @ 1750 rpm.,9HR,1560 cm3 95.2 cu. in.,4,Inline,75 mm  2.95 in.,88.3 mm  3.48 in.,16,2,Diesel Commonrail,"Turbocharger, Intercooler",,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1499 kg  3304.73 lbs.,500 l  17.66 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4470 mm  175.98 in.,1830 mm  72.05 in.,1660-1680 mm  65.35 - 66.14 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6 EGS,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/50 R17,13.9 sec,,"Front, Transverse",,0.31,11.3 m  37.07 ft.,Steering rack and pinion,17,,2060 kg  4541.52 lbs.,561 kg  1236.79 lbs.,750 kg  1653.47 lbs.,130 g/km,Particulate filter,1070 kg  2358.95 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1734 l  61.24 cu. ft.,,,,995 mm  39.17 in.,747 mm  29.41 in.,,,,,,,,,60 kg  132.28 lbs.,,,,,,,,1300 kg  2866.01 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Grand Picasso (Phase II, 2010)",2.0 HDI (163 Hp) Automatic,2010 year,2012 year,Internal Combustion engine,"Minivan, MPV",7,5,Performance specs,8.7 l/100 km  27.04 US mpg32.47 UK mpg11.49 km/l,5.7 l/100 km  41.27 US mpg49.56 UK mpg17.54 km/l,6.8 l/100 km  34.59 US mpg41.54 UK mpg14.71 km/l,Diesel,11.9 sec,11.9 sec,,190 km/h  118.06 mph,"10 kg/Hp, 99.6 Hp/tonne","4.8 kg/Nm, 207.7 Nm/tonne",Engine specs,163 Hp @ 3750 rpm.,81.6 Hp/l,340 Nm @ 2000 rpm.  250.77 lb.-ft. @ 2000 rpm.,RHH,1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,16,4,Diesel Commonrail,"Turbocharger, Intercooler",5.25 l  5.55 US qt | 4.62 UK qt,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1637 kg  3608.97 lbs.,208 l  7.35 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4590 mm  180.71 in.,1830 mm  72.05 in.,1660-1710 mm  65.35 - 67.32 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/50 R17,11.3 sec,,"Front, Transverse",DOHC,0.31,11.85 m  38.88 ft.,Steering rack and pinion,17,,2325 kg  5125.75 lbs.,688 kg  1516.78 lbs.,750 kg  1653.47 lbs.,177 g/km,Particulate filter,1200 kg  2645.55 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1951 l  68.9 cu. ft.,,,,995 mm  39.17 in.,867 mm  34.13 in.,,,,,,,,,60 kg  132.28 lbs.,,,,,,,,1500 kg  3306.93 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Grand Picasso (Phase II, 2010)",2.0 HDI (150 Hp) EGS,2012 year,2013 year,Internal Combustion engine,"Minivan, MPV",7,5,Performance specs,6.6 l/100 km  35.64 US mpg42.8 UK mpg15.15 km/l,4.5 l/100 km  52.27 US mpg62.77 UK mpg22.22 km/l,5.3 l/100 km  44.38 US mpg53.3 UK mpg18.87 km/l,Diesel,10.9 sec,10.9 sec,,195 km/h  121.17 mph,"11.3 kg/Hp, 88.8 Hp/tonne","5.6 kg/Nm, 177.5 Nm/tonne",Engine specs,150 Hp @ 3750 rpm.,75.1 Hp/l,300 Nm @ 2000 rpm.  221.27 lb.-ft. @ 2000 rpm.,RHE,1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,16,4,Diesel Commonrail,"Turbocharger, Intercooler",,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1690 kg  3725.81 lbs.,208 l  7.35 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4590 mm  180.71 in.,1830 mm  72.05 in.,1660-1710 mm  65.35 - 67.32 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6 EGS,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/50 R17,10.4 sec,,"Front, Transverse",DOHC,0.31,11.85 m  38.88 ft.,Steering rack and pinion,17,,2320 kg  5114.72 lbs.,630 kg  1388.91 lbs.,750 kg  1653.47 lbs.,137 g/km,Particulate filter,,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1951 l  68.9 cu. ft.,,,,995 mm  39.17 in.,867 mm  34.13 in.,,,,,,,,,70 kg  154.32 lbs.,,,,,,,,1600 kg  3527.4 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Grand Picasso (Phase II, 2010)",2.0 HDI (150 Hp),2010 year,2012 year,Internal Combustion engine,"Minivan, MPV",7,5,Performance specs,7.5 l/100 km  31.36 US mpg37.66 UK mpg13.33 km/l,4.9 l/100 km  48 US mpg57.65 UK mpg20.41 km/l,5.9 l/100 km  39.87 US mpg47.88 UK mpg16.95 km/l,Diesel,11 sec,11 sec,,195 km/h  121.17 mph,"10.8 kg/Hp, 93 Hp/tonne","4.7 kg/Nm, 210.8 Nm/tonne",Engine specs,150 Hp @ 3750 rpm.,75.1 Hp/l,340 Nm @ 2000 rpm.  250.77 lb.-ft. @ 2000 rpm.,RHE,1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,16,4,Diesel Commonrail,"Turbocharger, Intercooler",5.25 l  5.55 US qt | 4.62 UK qt,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1613 kg  3556.06 lbs.,208 l  7.35 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4590 mm  180.71 in.,1830 mm  72.05 in.,1660-1710 mm  65.35 - 67.32 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/50 R17,10.5 sec,,"Front, Transverse",DOHC,0.31,11.85 m  38.88 ft.,Steering rack and pinion,17,6,2308 kg  5088.27 lbs.,695 kg  1532.21 lbs.,750 kg  1653.47 lbs.,154 g/km,Particulate filter,1200 kg  2645.55 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1951 l  68.9 cu. ft.,,,,995 mm  39.17 in.,867 mm  34.13 in.,,,,,,,,,70 kg  154.32 lbs.,,,,,,,,1400 kg  3086.47 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,C4,"C4 I Grand Picasso (Phase II, 2010)",1.6 VTi (120 Hp),2010 year,2013 year,Internal Combustion engine,"Minivan, MPV",7,5,Performance specs,9.3 l/100 km  25.29 US mpg30.37 UK mpg10.75 km/l,5.4 l/100 km  43.56 US mpg52.31 UK mpg18.52 km/l,6.9 l/100 km  34.09 US mpg40.94 UK mpg14.49 km/l,Petrol (Gasoline),12.4 sec,12.4 sec,,186 km/h  115.58 mph,"12.8 kg/Hp, 78.4 Hp/tonne","9.6 kg/Nm, 104.6 Nm/tonne",Engine specs,120 Hp @ 6000 rpm.,75.1 Hp/l,160 Nm @ 4250 rpm.  118.01 lb.-ft. @ 4250 rpm.,5FS,1598 cm3 97.52 cu. in.,4,Inline,77 mm  3.03 in.,85.8 mm  3.38 in.,11,4,Multi-point indirect injection,Naturally aspirated engine,4.25 l  4.49 US qt | 3.74 UK qt,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1530 kg  3373.07 lbs.,208 l  7.35 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,4590 mm  180.71 in.,1830 mm  72.05 in.,1660-1710 mm  65.35 - 67.32 in.,2728 mm  107.4 in.,1505 mm  59.25 in.,1539 mm  60.59 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,"Independent, Spring McPherson, with stabilizer","Semi-independent, coil spring",Ventilated discs,Disc,ABS (Anti-lock braking system),,215/55 R16,11.8 sec,,"Front, Transverse",DOHC,0.31,11.85 m  38.88 ft.,Steering rack and pinion,16,5,2115 kg  4662.78 lbs.,585 kg  1289.7 lbs.,750 kg  1653.47 lbs.,159 g/km,,1300 kg  2866.01 lbs.,,2100 mm  82.68 in.,,,,,,,,,,,Euro 5,1951 l  68.9 cu. ft.,,,,995 mm  39.17 in.,867 mm  34.13 in.,,,,,,,,80 kg  176.37 lbs.,60 kg  132.28 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
